1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -2 -1 -3 -1 -2 -1 -2 -1 -2 -1 -2 -1 -2 -1 -2 -1 -4 -3 -4 -3 -4 -3 -6 -5 -6 -5 -6 -5 -6 -5 -6 -5 -6 -5 -6 -5 -8 -6 -7 -6 -7 -5 -6 -5 -6 -5 -6 -5 -6 -5 -6 -5 -4 -3 -4 -2 -3 -1 -2 0 0 1 0 1 -1 0 -1 0 6 9 8 9 8 9 8 9 8 8 9 11 10 10 10 11 11 16 15 16 15 16 15 16 15 16 15 16 16 17 16 17 16 17 19 20 19 25 24 26 25 27 26 31 30 31 31 32 31 33 33 34 38 39 38 39 38 39 38 40 39 41 45 46 45 46 46 47 47 52 51 52 51 52 51 55 54 57 56 57 57 58 57 58 57 64 63 64 63 63 63 65 64 64 64 65 65
1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 2 1 2 1 2 1 2 1 2 0 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 2 3 2 5 4 5 3 4 3 4 3 4 3 4 3 4 3 4 4 5 4 5 4 5 3 5 4 5 4 5 4 5 4 3 1 2 1 4 3 4 3 4 2 2 0 2 5 6 5 6 5 6 5 6 5 8 7 8 7 8 7 8 7 8 10 11 10 11 10 11 10 14 15 16 15 17 18 19 16 17 16 17 15 17 17 18 17 18 17 22 21 22 21 23 23 24 24 25 30 31 30 31 31 32 32 33 33 35 34 41 40 42 41 42 41 42 42 43 41 57 56 57 56 57 56 57 56 57 56 58 62 63 62 63 62 63 62 64 64 65 65 67 66 67 74
1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 0 1 0 1 0 1 0 1 0 1 0 1 0 1 -1 0 -1 1 0 1 0 1 0 1 0 2 1 3 2 3 2 3 2 3 2 3 2 3 2 5 3 5 4 6 5 6 4 5 4 5 4 8 7 9 7 8 5 6 4 5 4 4 3 5 4 5 4 5 4 5 4 5 4 5 4 5 4 6 7 7 6 9 9 10 9 11 10 11 10 11 15 16 15 17 17 18 18 19 21 22 21 22 21 22 22 23 22 21 20 24 23 24 22 23 22 23 23 24 23 32 31 33 32 33 32 34 34 44 43 44 43 43 42 43 42 44 43 48 47 48 47 48 47 52 51 53 52 53 52 52 52 45 44 47 46 48 47 48 47 48 47 50 50 52 52 53 53 54 53
1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 0 1 0 2 1 2 0 1 0 1 0 1 0 1 0 1 0 2 1 2 0 1 0 2 1 3 2 3 2 3 1 2 1 2 1 2 1 2 1 0 -1 1 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -3 -2 -4 -2 -3 -1 -4 -3 -4 -3 -4 -3 -4 -3 -5 -4 -5 -4 -5 -4 -5 -3 -8 -7 -8 -7 -8 -7 -7 -6 -7 -7 -9 -8 -9 -9 -10 -9 -10 -8 -9 -8 -8 -7 -2 -1 -1 -1 -3 -2 -4 -3 -4 -3 -5 -4 -8 -3 -4 -3 -4 -3 -4 -3 -5 -5 -6 -3 -4 -3 -4 -2 -2 -1 9 10 10 11 10 11 9 10 9 10 9 21 20 21 20 21 20 21 20 21 20 24 23 25 24 25 25 26 26 27 27 28 28 29 29 29 29 30     
1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 -1 0 -2 -1 -2 -1 -2 -1 -2 -1 -2 -1 -2 -1 -2 -1 -2 -1 -2 -2 -3 -2 -3 -2 -3 -2 -3 -2 -3 -2 -3 -2 -4 -2 -2 0 -2 -1 -2 -1 -2 -1 -2 -1 -2 0 -1 0 -1 0 -1 0 -2 -1 -2 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 -1 -2 -1 -2 0 -1 -1 -2 0 -1 0 -1 0 -1 0 4 6 4 5 3 4 3 4 1 2 1 2 1 2 1 2 1 1 0 1 0 1 0 1 0 3 3 6 5 9 8 9 8 9 9 14 15 16 15 22 21 22 21 23 22 22 23 25 24 24 23 24 23 25 24 25 25 25 25 24 23 24 24 25 24 24 24 30 29 30 32 33 32 33 32 32 31 31 31 31 31 32 32 32 32 33 33 33 33 33 33 33 33 46 45 46 45 56 56 57 56
1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 1 0 1 0 2 1 2 1 2 1 3 2 3 2 3 2 4 4 5 4 7 7 8 7 8 7 8 7 8 7 8 7 8 7 8 7 8 7 8 7 9 8 9 7 9 9 12 11 12 11 12 11 12 11 13 12 13 12 13 12 12 11 12 14 16 15 16 15 16 15 18 17 18 16 17 16 20 19 20 18 19 18 20 19 20 19 20 19 21 20 23 23 23 23 24 23 24 23 24 23 24 27 28 28 31 30 38 37 39 38 39 38 41 40 42 41 46 45 46 45 46 45 47 46 46 48 49 48 52 51 65 64 65 64 65 64 65 64 66 66 67 66 69 68 74 73 82 81 82 81 82 81 82 81 86 85 86 85 86 85 92 92 93 92 94 94 95 94
1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 1 0 0 -1 0 -1 0 -1 0 -1 1 0 1 0 1 0 1 0 1 -1 0 -1 1 -1 0 -1 0 -1 -1 -2 -1 -1 0 -1 -1 -4 -3 -4 -3 -4 -3 -4 -1 -2 -1 -2 -1 0 3 2 3 2 3 2 3 0 1 1 2 4 5 2 6 5 6 3 4 3 5 4 5 4 5 4 5 4 5 10 13 13 14 14 15 18 19 18 19 18 22 21 22 21 24 26 31 30 31 30 32 31 32 31 33 32 34 34 35 35 36 36 39 39 40 39 42 41 42 42 44 44 45 45 47 47 48 48 49 49 52 51 52 52 53 53 55 62 63 62 64 63 64 63 64 63 67 66 67 66
1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 2 1 2 1 2 1 2 1 2 1 0 -1 0 -1 1 0 1 -1 0 -1 0 -1 0 -1 0 -1 1 0 1 0 1 0 1 0 1 1 2 1 2 1 2 1 4 3 4 3 4 2 3 2 3 2 3 3 4 3 4 3 4 1 2 1 2 2 3 2 3 2 2 2 3 1 2 -1 1 0 1 0 2 0 1 0 5 4 5 3 4 3 5 4 5 4 5 3 4 4 8 7 8 5 6 4 5 4 5 4 5 5 6 5 6 5 6 5 6 5 6 2 3 2 4 4 5 4 5 3 3 2 5 4 5 7 8 7 12 11 14 13 14 13 14 13 14 13 21 21 25 24 25 24 26 25 27 26 34 33 35 37 39 38 39 38 40 40 41 40 41 40 48 47 49 48 60 59 66 65 67 66 67 66 72 71 72 71 72 71 73 72
1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 -1 0 -1 1 0 1 0 1 0 1 0 1 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -2 -1 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 -1 -2 -1 -2 -1 -2 -1 -2 -1 -3 -2 -4 -3 -5 -4 -5 -5 -6 -5 -6 -4 -5 -4 -5 -3 -4 -3 -4 -3 -2 -1 -2 -1 -2 -1 -2 -1 -1 0 -1 0 -2 0 -1 0 -1 0 -1 0 0 4 3 7 6 6 5 6 5 6 5 7 7 8 7 10 9 12 11 12 13 14 13 14 16 16 19 20 19 21 20 21 20 21 21 22 21 22 21 22 21 26 25 23 22 25 25 27 26 32 31 32 31 32 31 32 31 32 32 33 33 35 34 43 42 49 48 49 48 49 48 50 49 51 50 55 54 57 56 58 57 59 58 62 61 63 62 64 64 66 65 66 66 67 67 68 68
1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 2 1 2 1 2 1 2 1 2 1 5 4 6 5 6 5 6 5 6 5 7 6 7 6 7 6 7 6 8 7 8 7 8 7 8 7 8 7 9 7 7 4 6 5 7 6 7 5 6 5 6 5 7 6 7 6 8 7 8 7 8 7 7 6 8 7 8 7 8 8 9 8 9 8 9 7 10 13 14 14 15 14 15 14 15 14 14 13 17 16 17 16 23 22 25 24 28 27 28 27 28 27 28 27 28 27 28 27 30 29 30 29 30 35 39 38 39 38 39 38 42 40 48 47 48 47 48 52 53 52 53 50 53 52 54 54 55 54 55 54 55 54 55 54 56 55 56 55 56 58 59 58 59 58 69 68 69 67 68 67 70 69 76 75 80 79 83 82 83 82 85 84 85 84
