1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 2 0 1 0 1 0 1 0 1 0 1 0 1 0 0 -1 0 -1 0 -2 -1 -2 -1 -3 -2 -3 -3 -4 -3 -4 -3 -4 -3 -4 -3 -4 0 -2 -1 -3 -7 -7 -8 -9 -8 -9 -8 -14 -13 -14 -13 -14 -13 -14 -12 -13 -13 -14 -13 -14 -13 -16 -15 -18 -17 -18 -17 -18 -17 -18 -18 -18 -17 -17 -17 -17 -17 -17 -17 -19 -19 -19 -19 -19 -19 -19 -19 -19 -19 -19 -19 -19 -17 -17 -17 -17 -16 -16 -15 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16 -16
1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -2 -1 -2 -1 -2 -1 -2 -1 -2 -1 -3 -1 -2 -1 -2 -1 -2 -1 -2 -1 -4 -3 -5 -4 -5 -4 -5 -3 -4 -3 -4 -3 -4 -3 -4 -3 -5 -4 -5 -4 -5 -4 -5 -4 -8 -5 -6 -4 -6 -4 -5 -2 0 1 0 0 -1 0 -1 0 -3 -2 -4 -3 -4 -3 -4 -3 -4 -3 -4 -6 -7 -6 -7 -7 -8 -6 -6 -5 -6 -6 -7 -6 -7 -7 -8 -7 -8 -8 -9 -9 -7 -10 -11 -10 -10 -9 -11 -10 -11 -11 -12 -11 -11 -11 -11 -11 -11 -11 -11 -11 -11 -11 -11 -11 -11 -11 -11 -11 -11 -11 -11 -11 -11 -13 -14 -14 -15 -15 -15 -14 -14 -14 -18 -18 -22 -21 -23 -22 -23 -22 -23 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -22 -27 -27 -28 -27 -27 -27 -27 -27 -27
0 -1 -1 -2 -2 -3 -2 -3 -3 -4 -3 -4 -3 -4 -3 -4 -3 -4 -3 -4 -3 -4 -4 -5 -4 -5 -4 -5 -4 -5 -4 -5 -4 -5 -5 -6 -5 -6 -5 -6 -5 -6 -5 -6 -4 -5 -4 -5 -4 -5 -4 -5 -4 -5 -4 -5 -4 -5 -4 -5 -4 -5 -4 -5 -4 -5 -4 -5 -10 -11 -10 -11 -10 -11 -10 -11 -10 -12 -11 -12 -11 -12 -11 -12 -11 -12 -11 -12 -8 -9 -8 -10 -9 -10 -9 -10 -9 -10 -9 -10 -10 -11 -10 -11 -10 -11 -10 -11 -11 -13 -12 -13 -13 -14 -12 -14 -13 -16 -15 -17 -18 -19 -18 -20 -19 -21 -19 -21 -20 -21 -21 -21 -16 -17 -16 -17 -16 -17 -15 -16 -15 -16 -15 -16 -15 -16 -16 -20 -19 -22 -22 -24 -23 -26 -26 -27 -26 -27 -27 -28 -28 -31 -31 -32 -31 -32 -32 -33 -33 -33 -33 -33 -33 -33 -33 -35 -35 -30 -29 -30 -29 -34 -34 -35 -34 -35 -35 -35 -35 -37 -36 -37 -37 -38 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37
0 -1 -1 -2 -2 -3 -2 -3 -3 -4 -3 -4 -4 -5 -5 -6 -6 -7 -7 -8 -8 -9 -9 -10 -10 -11 -11 -12 -12 -13 -12 -13 -13 -14 -14 -15 -15 -16 -16 -17 -17 -18 -18 -19 -18 -19 -18 -19 -18 -19 -17 -18 -17 -18 -17 -18 -17 -18 -17 -18 -17 -18 -17 -18 -17 -18 -17 -18 -17 -18 -17 -18 -17 -18 -17 -18 -17 -18 -17 -18 -17 -19 -18 -19 -18 -19 -18 -19 -18 -19 -18 -19 -18 -20 -22 -24 -23 -24 -23 -24 -23 -24 -23 -24 -23 -25 -24 -25 -24 -27 -26 -27 -25 -26 -25 -26 -25 -26 -25 -26 -25 -26 -25 -25 -23 -24 -23 -24 -23 -24 -23 -27 -29 -30 -29 -34 -33 -35 -34 -36 -36 -37 -36 -37 -36 -38 -37 -42 -41 -42 -41 -48 -47 -48 -47 -48 -46 -47 -46 -47 -46 -34 -34 -35 -33 -34 -33 -34 -33 -34 -33 -34 -33 -34 -33 -36 -36 -37 -36 -37 -33 -34 -33 -32 -31 -32 -30 -36 -35 -36 -35 -35 -34 -34 -33 -35 -35 -36 -36 -38 -38 -38 -38 -39 -39 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40
1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 -1 0 -1 -1 -2 -1 -2 -1 -2 -1 -2 -1 -2 -1 -2 -1 -3 -2 -3 -1 -2 -1 -2 -1 -2 -1 -2 -1 -3 -1 -2 -1 -2 -1 -2 -2 -5 -4 -5 -5 -6 -5 -7 -5 -6 -3 -4 -3 -4 -3 -8 -7 -8 -7 -6 -4 -5 -4 -6 -5 -5 -4 -5 -4 -5 -4 -5 -3 -3 -2 -3 -3 -3 -3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -5 -6 -2 -3 -2 -3 -1 -1 0 0 7 6 7 6 7 7 8 8 10 10 10 10 11 11 11 11 11 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12
1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 2 1 2 1 2 1 2 1 2 1 2 1 3 2 3 2 2 1 2 1 2 2 3 2 3 2 3 0 1 0 1 2 4 3 4 3 5 4 5 4 5 4 5 3 2 0 1 0 1 -1 0 -2 -1 -2 -1 -2 -1 -2 -1 -3 -1 -2 -1 -3 -2 -2 -1 -2 -1 -2 -1 -2 -5 -6 -5 -6 -6 -7 -6 -7 -7 -8 -11 -12 -11 -17 -16 -18 -17 -19 -18 -19 -18 -19 -18 -18 -18 -19 -19 -19 -19 -19 -19 -20 -20 -21 -21 -23 -23 -23 -23 -23 -23 -24 -23                                                                                     
0 -1 0 -1 -1 -2 -1 -2 -2 -3 -3 -4 -4 -5 -4 -5 -5 -6 -6 -7 -7 -8 -8 -9 -8 -9 -8 -9 -8 -9 -8 -9 -9 -10 -10 -11 -13 -14 -13 -14 -13 -14 -13 -14 -13 -14 -13 -14 -13 -14 -13 -14 -13 -14 -13 -14 -13 -14 -13 -14 -13 -14 -13 -14 -13 -14 -13 -14 -13 -14 -13 -14 -13 -14 -13 -14 -13 -15 -14 -14 -13 -14 -13 -14 -13 -14 -13 -14 -14 -15 -14 -15 -14 -15 -14 -15 -14 -15 -12 -13 -12 -13 -11 -12 -10 -12 -12 -13 -12 -13 -12 -16 -15 -17 -16 -17 -16 -20 -19 -20 -19 -20 -19 -20 -19 -21 -20 -22 -17 -18 -17 -18 -17 -14 -13 -14 -13 -14 -13 -19 -19 -20 -19 -22 -21 -22 -21 -22 -19 -20 -19 -25 -24 -29 -28 -29 -28 -29 -28 -29 -29 -30 -29 -30 -30 -31 -31 -31 -29 -30 -25 -26 -24 -25 -24 -24 -23 -23 -28 -29 -28 -29 -28 -31 -31 -33 -33 -34 -33 -33 -33 -33 -33 -34 -34 -35 -35 -36 -36 -36 -36 -38 -38 -39 -39 -39 -39 -39 -39 -39 -39 -40 -40 -41 -41 -41 -41 -41 -41 -41 -41 -41 -41 -41 -41 -41 -41 -41 -41 -41 -41 -41 -41 -41 -41 -41 -41 -41 -41 -41 -41 -41 -41 -41 -31 -32 -31 -32 -32 -33
1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 0 1 0 2 1 2 1 2 1 2 1 2 1 1 0 3 2 3 2 3 2 3 2 4 3 5 4 5 5 6 4 5 4 5 6 7 6 7 6 7 6 5 4 5 4 5 3 4 3 6 5 6 4 6 5 6 5 6 5 6 5 8 7 7 6 7 6 8 7 8 4 5 4 7 5 6 5 6 5 5 4 5 5 8 7 9 9 10 10 11 11 11 9 13 13 9 8 9 8 11 10 16 15 16 15 16 15 16 15 15 15 16 16 16 16 16 16 16 16 17 22 23 22 22 21 23 22 22 22 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 24         
0 -1 -1 -2 -2 -3 -3 -4 -4 -5 -4 -5 -4 -5 -5 -6 -6 -7 -7 -8 -8 -9 -9 -10 -10 -11 -10 -11 -10 -11 -10 -10 -9 -10 -9 -10 -9 -10 -10 -11 -11 -12 -12 -13 -13 -14 -13 -14 -14 -15 -14 -15 -14 -15 -14 -15 -14 -15 -14 -15 -14 -15 -14 -15 -17 -18 -17 -18 -17 -18 -17 -17 -16 -17 -17 -18 -17 -18 -17 -18 -17 -18 -17 -18 -17 -18 -17 -18 -17 -19 -18 -20 -19 -20 -19 -20 -19 -20 -19 -20 -19 -20 -19 -20 -19 -21 -20 -21 -20 -21 -20 -21 -20 -21 -20 -20 -20 -25 -23 -24 -21 -22 -21 -22 -21 -24 -23 -24 -23 -24 -22 -23 -21 -20 -19 -20 -19 -20 -19 -19 -18 -19 -18 -19 -18 -20 -19 -19 -20 -25 -24 -25 -27 -28 -28 -29 -28 -30 -29 -30 -30 -31 -31 -32 -31 -32 -32 -33 -33 -38 -37 -38 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -36 -39 -38 -38 -44 -45 -44 -53 -52 -53 -52 -53 -53 -54 -53 -54 -54 -55 -55 -55 -55 -56 -56 -56 -56 -56 -55                                       
1 0 0 -1 -1 -2 -2 -3 -3 -4 -3 -4 -3 -4 -3 -4 -4 -5 -4 -5 -4 -5 -4 -5 -4 -5 -4 -6 -5 -6 -4 -5 -4 -5 -4 -5 -4 -5 -4 -5 -4 -5 -4 -5 -4 -5 -4 -5 -4 -4 -3 -4 -3 -4 -3 -4 -3 -4 -3 -4 -3 -4 -3 -4 -3 -4 -3 -4 -3 -4 -3 -4 -3 -4 -3 -4 -3 -4 -3 -4 -3 -4 -3 -4 -3 -4 -3 -4 -3 -4 -3 -4 -4 -5 -1 -2 0 -2 -1 -2 -1 -2 2 1 2 1 2 1 2 1 5 4 5 4 8 7 8 7 8 7 8 11 13 13 14 13 14 13 14 12 13 12 13 13 14 13 14 14 14 14 15 14 15 14 15 14 14 13 14 13 21 20 22 22 23 22 23 23 24 24 24 24 26 26 28 28 29 28 29 29 30 30 31 31 31 31 31 31 29 28 28 27 27 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26
